date	m.id	user	reply to	media	message
2022-03-03T13:04:14+00:00	3859	None	None	unknown	Українська Мадонна.#UkrainiansWillResist #StopRussianAggression #StandWithUkrainehttps://t.me/operativnoZSU@operativnoZSU
2022-03-03T12:24:06+00:00	3857	None	None	video/mp4	206 батальон терробороны Киева спас более 400 женщин и детей из разбомбленного оккупантами Ирпеня
2022-03-03T12:24:06+00:00	3856	None	None	no	Нагадаємо, що і наш спікер зараз захищає країну в лавах цього батальйону територіальної оборони…
2022-03-03T11:35:40+00:00	3855	None	None	unknown	Уламки збитого ворожого літака  над ІрпіннюПілот не врятувався!Смерть ворогам
2022-03-03T09:37:20+00:00	3854	None	None	unknown	Від читачів пролунала така ідея, яку ми в 2014 році також вже успішно реалізовували на прикладі допиту сержанта ЗС РФ Євгена Тура, захопленого ще в 2014 році.  Відео з його допитом тоді з'явилось на його зламаній сторінці у ВКонтактє і спричинило багато галасу. Кремль навіть найняв Шарія, щоб він знімав недолугі відосики нібито "ніякого сержанта Тура не існує". Вочевидь, цей розголос був дуже незручний для Кремля і за нашими даними, сержанта Тура тоді оперативно вигідно обміняли на 5 українських військових. Так от, ідея в тому, що допити з російськими військовими потрібно за можливості завантажувати також і на їх особисті сторінки у соцмережах (VK, OK, Tik Tok, Instagram і т.д.), щоб їх друзі та рідні одразу бачили ці розповіді. Це буде спрямований інформаційний кумулятивний снаряд, який одразу буде пропалювати броню російської інформаційної залізної завіси щодо реальної ситуації в Україні.Крім відео з допитами можна завантажувати і інші відео з наслідками дій російських агресорів.@informnapalm
2022-03-03T09:03:06+00:00	3853	None	None	unknown	​Українські спецслужби та розвідка попереджають. Найближчим часом Росія може вдатися до атаки за допомогою діпфейкового відео, в якому просуватимуть тему капітуляції України. Багато людей навіть не підозрюють про існування таких можливостей у ворога. Важливо повідомити максимальну кількість, зокрема не надто просунутих у питаннях технологій людей. Блог Іллі Березенка та Сергія Жука по темі:https://mil.in.ua/uk/blogs/nova-zbroya-dezinformatsiyi-pid-nazvoyu-deepfake-dipfejk/
2022-03-03T08:38:34+00:00	3852	None	None	unknown	Втрати ЗС РФ та інших російських окупаційних сил за перші 7 діб повномасштабного вторгнення в Україну.
2022-03-03T08:33:45+00:00	3851	None	None	video/mp4	Міхєєв Артем Андрійович із 30-ї бригади реактивної артилерії ЗС РФ передає привіт у місто Улан-Уде своїй дружині та 4-місячній доньці.Поки донька Артема мирно спала вдома у Росії, її тато вбивав українських дітей реактивними системами залпового вогню. Бо він – командир вогневого взводу установок «Ураган».Усвідомивши весь жах, що відбувається, Артем прийняв мудре рішення і здався, потрапивши під дію Женевської конвенції.Тепер він житиме і навіть може передати додому правду про війну, в якій взяв участь.#UkrainiansWillResist #StopRussianAggression #StandWithUkrainehttps://t.me/operativnoZSU@operativnoZSU
2022-03-03T08:25:42+00:00	3850	None	None	unknown	Укрзалізниця надала ЗСУ вагони-рефрижератори для вивезення загиблих російських окупантівВдумайтесь. Цілі вагони для вивезення гарматного м'яса назад до Орковії.#UkrainiansWillResist #StopRussianAggression #StandWithUkrainehttps://t.me/operativnoZSU@operativnoZSU
2022-03-03T08:24:43+00:00	3849	None	None	unknown	У складі Міністерства юстиції США створена оперативна група, що займатиметься стягненням нелегальних активів російських олігархів в межах запроваджених США санкцій проти РФ.Повідомляє Reuters.
2022-03-03T07:56:11+00:00	3848	None	None	unknown	Допоки українці сповнені любові один до одного та своєї країни, допоки в них жевріє ненависть до війни – доти будемо битись!Вчора на Рівненщині, без білої сукні, друзів, батьків, але з ніжним букетом нареченої, одружились двоє нацгвардійців. У забарикадованій міській раді двоє українських воїнів присягнули на вірність один одному. Присягнули, обійнялись, та пішли далі боронити Україну!
2022-03-03T07:38:35+00:00	3847	None	None	unknown	n/a
2022-03-03T07:38:35+00:00	3846	None	None	unknown	n/a
2022-03-03T07:38:35+00:00	3845	None	None	unknown	n/a
2022-03-03T07:38:34+00:00	3844	None	None	unknown	Загальні бойові втрати противника з 24.02 по 03.03 орієнтовно склали:#stoprussiaособового складу - близько 9000 осіб, танків ‒ 217 од, ББМ ‒ 900 од, артилерійських систем – 90, РСЗВ - 42, засоби ППО - 11,літаків – 30 од (інформація уточнюється), гелікоптерів – 31 од (інформація уточнюється);автомобільної техніки - 374,легкі швидкісні катери - 2 од,цистерн з ППМ - 60, БПЛА оперативно-тактичного рівня - 3, Дані уточнюються. Підрахунок ускладнюється високою інтенсивністю бойових дій.
2022-03-03T07:31:31+00:00	3843	None	None	no	❗️Оперативна інформація станом на 06.00 03.03.2022 щодо російського вторгнення.Інформує Генеральний штаб ЗСУТриває восьма доба героїчного протистояння Українськго народу російському воєнному вторгненню. Окупаційні війська, не досягнувши успіху майже на всіх напрямках на яких здійснювали просування вперед знову вдалися до тактики нічних обстрілів житлових кварталів великих міст. Збройні Сили України продовжують стійко боронити визначені рубежі та контратакувати і блокувати сили окупантів на різних напрямках.На Волинському напрямку противник продовжує проводити демонстраційні дії вздовж державного кордону.На Поліському напрямку ворог намагається проводити наступальні дії в районі населених пунктів Козаровичи, Вишгород, Фастів, Обухів. Відзначено подальше розгортання польових логістичних таборів у районах Бородянки, Катюжанки та Гавронщини.На Сіверському напрямку російські окупанти, не маючи успіху в українських містах Чернігів, Ніжин та Суми, Лебедин та Охтирка, уникаючи бойових зіткнень зі ЗС України, намагаються дістатись північних околиць Києва.Ворожі частини та підрозділи зосередились в районах населених пунктів Баришевка, Нова Басань, Любеч. Частиною сил до БТГр зі складу 200 омсбр 14 АК Північного флоту ЗС РФ, яка фактично втратила боєздатність, здійснює перегрупування та намагається наступати у напрямку на Бровари та Київ. На Слобожанському напрямку ворог проводить наступальну операцію у в районах населених пунктів Золочів, Харків, Балаклія, намагається продовжити наступ у напрямку Лозової, катастрофічно потребуює поповнення втраченої техніки та особового складу. На Донецькому напрямку окупанти зі складу 1 та 2 АК за підтримки артилерії продовжують наступальні дії в районах населених пунктів Новий Айдар, Волноваха та Маріуполь. Головної мети, щодо захоплення Маріуполя та виходу на адміністративний кордон Донецької та Луганської областей противник так і не досяг.На Таврійському напрямку противник не полишає спроб проведення наступальної операції. Після перегрупування та введення частини оперативних резервів, зосередив основні зусилля на напрямку Миколаїв – Вознесенськ. В Чорноморській операційній зоні корабельні групи Чорноморського флоту продовжують вести вогонь по цивільних кораблях та захоплювати в полон моряків. Вперше російські військові злочинці визнали факт масової загибелі та поранень власних солдат. Під час чергового, вечірнього брифінгу офіційний представник російського Міністерства оборони РФ оприлюднив власну інформацію про втрати російських окупаційних військ в Україні: 498 загиблих та 1597 поранених. Частина сил противника продовжує дії в районах населених пунктів Енергодар, Василівка, Токмак, Новопетрівка. Після перегрупування та введення частини оперативних резервів зі складу 205 окремої мотострілецької бригади 49 загальновійськової армії ЗС РФ продовжує наступ з метою вийти на околиці Запоріжжя і Маріуполя.Для забезпечення подальшої висадки тактичного повітряного десанту зі складу 10 окремої бригади спеціального призначення ЗС РФ в районі населеного пункту Баловне загарбник висадив малочисельний десант, який було знищено.В акваторії Чорного моря спостерігається рух десантного загону ЧФ РФ у складі чотирьох великих десантних кораблів у супроводженні трьох ракетних катерів у напрямку м. Одеса. Київ та інші міста України потерпають від ракетно-бомбових ударів противника. Соціальні мережі та відомі інформаційні ресурси практично в режимі реального часу починають коментувати наслідки враження та точність попадання ворожих ракет. І про найважливіше, звертаємось до блогерів, експертів та звичайних учасників інтернет-спільноти: ваша оперативна інформація може стати предметом зацікавленості російських артилеристів та навідників для подальшого коригування наступного пострілу ворога! Будьте обачливими при розповсюдженні інформації про обстріли в режимі реального часу.Ворога деморалізовано, він продовжує нести втрати! Разом переможемо!!!Слава Україні!!!🇺🇦
2022-03-03T06:55:09+00:00	3842	None	None	unknown	Бойове замовляння.Обличчям на Північ звернусь –Прабатькам своїм вклонюсь,Слово за Рід тримаю,Сили в Богів питаю!Куля мене облітає,Залізо мене обминає,Вогонь та вода обтікають –Ворогів моїх наганяють!Шкіра моя – панцир з криці,Кров – із живої водиці,Соколом хутко зметнусь,Вовком перевернусь!Вітрами вкриюся,Снігами вмиюся,За землю стою,Свій Рід бороню!Автор: Ольбег Рарог, Севастополь, 2012 рік.https://youtu.be/OMSZ4VQAWlE
2022-03-03T06:47:44+00:00	3841	None	None	unknown	Результаты опроса, проведённого социологической группой «Рейтинг» 1 марта📍90% украинцев верят в то, что Украина сможет отразить нападение России;📍98% опрошенных поддерживают деятельность Вооружённых Сил Украины;📍93% поддерживают деятельность президента Украины Владимира Зеленского;📍 84% поддерживают действия глав городских мэрий.
2022-03-03T06:28:36+00:00	3840	None	None	unknown	n/a
2022-03-03T06:28:36+00:00	3839	None	None	unknown	n/a
2022-03-03T06:28:36+00:00	3838	None	None	unknown	ССО України🇺🇦Трофеї, фото за лютий 2022 #війна2022
2022-03-03T06:22:15+00:00	3837	None	None	unknown	n/a
2022-03-03T06:22:15+00:00	3836	None	None	unknown	n/a
2022-03-03T06:22:15+00:00	3835	None	None	unknown	n/a
2022-03-03T06:22:15+00:00	3834	None	None	unknown	Збитий вертоліт рашистів-окупантів після бою у небі над с. Бабинці (Київщина)ПОШИРЮЄМО! ПІДТРИМУЄМО! ПЕРЕМАГАЄМО! #stoprussiaПідписуйся на Obozrevatel
2022-03-03T06:21:57+00:00	3833	None	None	unknown	ТРИ ЛІТАКА, ДВА ВЕРТОЛЬОТА, КОЛОНИ БРОНЬОВАНОЇ ТЕХНІКИ----------------------------------російські окупаційні війська продовжують нести втрати від ударів авіації та ЗРВ Повітряних Сил#stoprussia 2 березня екіпажі бойових літаків Су-24м і Су-25 здійснювали авіаційну підтримку підрозділів Сухопутних військ Збройних Сил України, знищуючи колони військової техніки та живої сили росіян у Київській, Сумській, Чернігівський і Харківській областях.Протягом доби зенітними ракетними підрозділами знищено три ворожих літаки і два вертольота окупантів.Вірте в Збройні Сили України!
2022-03-03T06:20:54+00:00	3832	None	None	unknown	n/a
2022-03-03T06:20:54+00:00	3831	None	None	unknown	n/a
2022-03-03T06:20:54+00:00	3830	None	None	unknown	Знищений військовими України сучасний російський бронеавтомобіль "Тайфун-4х4"#Україна
2022-03-03T06:19:55+00:00	3829	None	None	unknown	Су-25СМ російських окупантів вчора було збито в районі Ірпені Київської області.За нами перемога#UkrainiansWillResist #StopRussianAggression #StandWithUkrainehttps://t.me/operativnoZSU@operativnoZSU
2022-03-02T20:30:57+00:00	3828	None	None	unknown	n/a
2022-03-02T19:00:36+00:00	3827	None	None	unknown	n/a
2022-03-02T19:00:36+00:00	3826	None	None	unknown	n/a
2022-03-02T19:00:35+00:00	3825	None	None	unknown	Міноборони України оприлюднило таємні документи окупантів, які вони залишили покинувши техніку.У них йдеться про те, що операція по захопленню України мала тривати 15 діб — з 20.02. по 06.03. У відомстві підкреслюють, що не варто вірити полоненим, які кажуть, що приїхали на навчання і заблукали. Окупанти знали, що роблять та ретельно все планували.#stoprussia#StopRussianAggression #RussiaInvadedUkraine https://t.me/operativnoZSU@operativnoZSU
2022-03-02T18:57:50+00:00	3824	None	None	video/mp4	Задержанный в Николаевской области грушник: «Хочу попросить мать, чтобы она забрала меня отсюда».Украина отдаёт всех пленных. Достаточно, чтоб за ними приехали Родители.Реальная Война
2022-03-02T18:56:22+00:00	3823	None	None	unknown	n/a
2022-03-02T18:56:22+00:00	3822	None	None	unknown	n/a
2022-03-02T18:56:21+00:00	3821	None	None	unknown	Ось такі "защітнікі вєри праваславной" 🤬Снаряд окупантів влучив в Успенський собор Харкова. В соборі перебували люди. На щастя, ніхто не постраждав.Нагадаємо, Успенський собор пережив більшовиків та Другу світову війну, коли всі будівлі довкола були зруйновані, але собор вцілів.І зараз вціліє! Тут вас і відспіваємо, виродки!!!Підписатися на 24 канал
2022-03-02T18:53:52+00:00	3820	None	None	unknown	n/a
2022-03-02T18:41:53+00:00	3819	None	None	no	Товариство! Сьогодні визначна подія для Обухівського заводу туалетного паперу, бо його акції коштують дорожче ніж акції сбербанка немитої !
2022-03-02T18:18:25+00:00	3818	None	None	unknown	n/a
2022-03-02T17:54:28+00:00	3817	None	None	unknown	Корпорация Oracle приостановила все операции в РФ.Справочно: Oracle является вторым в мире производителем программного обеспечения, уступая только Microsoft.Реальная Война
2022-03-02T16:19:46+00:00	3816	None	None	no	🟥Що відомо станом на 18:00Загальне🇪🇺 Від 12 березня ЄС забороняє ввозити банкноти євро до росії: заборона діє на фізичних та юридичних осіб, організації та російські державні органи, в тому числі й Центробанк, "продавати, виставляти, передавати або вивозити банкноти євро в Росію, або направляти їх будь-якими, для використання на території Росії".🇺🇦Генштаб ЗСУ повідомляє про поширення фейків по групах про нібито відхід українських військ:«Наприклад 93-ї омбр, 81-ї і т.і. Сторінки ворог веде українською ("паляниця" ж говорити не треба). Контент, що публікується (втрати наших підрозділів, загиблі цивільні, негатив про українську армію і т.і.) покликаний викликати паніку та невдоволення командуванням (керівництвом).НЕ ВІРТЕ. ЦЕ ФЕЙКИ. БУДЬМО УВАЖНІ».🇷🇺 Прес-секретар президента РФ Д.Пєсков заявив, що «головнокомандувач отримує інформацію про російські втрати в ході операції в Україні, але в кремлі не можуть повідомити цифри втрат». ♦️Київська областьУ Бучі продовжуються обстріли. Населення в укриттях. У Вишневому та Софіївській Борщагівці ситуація контрольована. На Бориспільщині правоохоронці збирають інформацію про осіб, які рухаються в напрямку Броварів чи Борисполя. ♦️Чернігівська областьУнаслідок обстрілів тільки у чернігівській райлікарні померла одна людина, п'ятеро отримали травми. ♦️Харківська областьКомендантська година розпочнеться на Харківщині о 18.00 год. Триватиме до 6.00 ранку. Ізюм - ворог пошкодив магістральний газопровід. Ведуться термінові ремонтні роботи, повідомив Володимир Мацокін, заступник мера Ізюма.♦️Житомирська областьУ Коростені приблизно о третій з повітря нанесли удар на один з блок-постів, зруйнували телевежу Коростень-медіа. Теле-трансляція у місті припинилася, повідомила заступниця Коростенського міського голови Наталія Чижевська.♦️Миколаївська областьГолова Миколаївської ОДА Михайло Кім повідомив інформацію, що ворог починає втомлюватись, поки його ганяють по області.«За кермом перебуває одна людина. Тим часом командири, стрілки відпочивають і набираються сил десь у тилу».♦️Луганська областьПоблизу Новотошківського ворог намагався прорвати позиції наших військ, але зазнав невдачі і відступив. Сєвєродонецьк обстрілювали «Градами», було пряме влучання в дитсадок. Продовжились обстріли пообіді - можливо спроба росії та сил так званих «Л/ДНР» прорватись до Сєвєродонецька, проте ЗСУ відбили атаку. «Смерч» також прилетів до Лисичанська у пивний завод.♦️Донецька областьРосійські війська накрили Смерчем Авдіївку, снаряди лягли поряд із містом, постраждалих немає. Під обстрілом також і Торецьк. Снаряд влучив у подвір’я житлового будинку, але не розірвався.
2022-03-02T16:16:07+00:00	3815	None	None	unknown	Збройні Сили України захопили секретні документи окупантів: у Кремлі планували окупувати всю Україну за 15 діб. #stoprussia
2022-03-02T14:49:22+00:00	3814	None	None	no	"Мені цікаво, ті довбограї що радять в соцмережах різати полонених, вони хоч кроля в житті забили?Панове, ми солдати, а не вбивці.Ми поважаємо Женевську конвенцію.Кожен полонений це джерело інформації та обмінний фонд.Рузьгє мають знати, що здаватися це безпечно і вигідно.На цьому все, честь.p.s. а от диверсантів і мародерів Женевська конвенція не стосується. Тут - одразу смерть"(с) Швейк
2022-03-02T14:29:49+00:00	3813	None	None	video/mp4	Полонений спецпризначенець. 10-а окрема бригада спеціального призначення ГРУ  в/ч 51532, базується в Молькино Краснодарського краю. В складі цієї бригади кілька окремих загонів, 85-й, 95-й, 104-й та 551-й. На запитання, чи розумів, що заходив воювати на чужу територію, що це вторгнення до іншої незалежної держави, відповідає плутано. Мовляв, не знав. Хоча це брехня. Спецпризначенці це універсальні солдати, які прекрасно розуміють, які задачі їм ставляться і для чого. Опинившись в полоні, каже, зрозумів, що бере участь в окупації іншої країни. Проте, чого ж це розуміння приходить до них ПІСЛЯ захоплення у полон, а не ДО?
2022-03-02T13:51:49+00:00	3812	None	None	unknown	СБУ, фонд «Повернись живим» і волонтери створили ще один спільний сервіс для збору  даних про переміщення окупантів.❗Посилання на цей ресурс: https://www.findokupant.com На сайті варто обрати зручну для вас платформу: Telegram, Viber чи Google-форму. Далі у ній коротко відповідайте на запитання бота про вид техніки, який ви побачили, час та місце її виявлення, а також знаки розпізнавання, нанесені на ній.Ви передаєте інформацію – військові обробляють отримані дані, а потім непрохані «гості» з РФ отримують полум’яний привіт від ЗСУ.❗Прохання поширити це повідомлення з офіційних сторінок СБУ своїм друзям і близьким!Нагадаємо, шо також працює наш чат-бот https://t.me/stop_russian_war_bot Нищимо ворога разом! До перемоги!#ЗупинимоОкупантів#stoprussia#СТОЇМО
2022-03-02T13:49:30+00:00	3811	None	None	video/mp4	В Украине с хлебом и горячим чаем встречают солдат армии РФ... но только тех, кто сразу сдался в плен. Остальные - просто "сгорают на работе" от праведного огня.@informnapalm
2022-03-02T13:39:33+00:00	3810	None	None	video/mp4	Белорусский гребец Павел Шурмей, выступавший на двух Олимпийских играх, поехал добровольцем в Украину
2022-03-02T13:31:07+00:00	3809	None	None	unknown	n/a
2022-03-02T13:31:07+00:00	3808	None	None	unknown	n/a
2022-03-02T13:31:07+00:00	3807	None	None	unknown	Сухопутні війська ЗС УкраїниКинута колона ворожої техніки у смузі відповідальності 93-тя ОМБр Холодний Яр. Окупанти вже не чекають, коли їх підсмажать і дизертирують, лишаючи у наше розпорядження озброєння та техніку "самой сильной армии в мире".#stoprussia#StopRussianAggression #RussiaInvadedUkraine https://t.me/operativnoZSU@operativnoZSU
2022-03-02T13:28:43+00:00	3806	None	None	unknown	Сдавайтесь#stoprussia#StopRussianAggression #RussiaInvadedUkraine https://t.me/operativnoZSU@operativnoZSU
2022-03-02T13:27:42+00:00	3805	None	None	unknown	n/a
2022-03-02T13:27:42+00:00	3804	None	None	unknown	м. Буча, Київська область. Знищена техніка заблокувала вулиці міста, трупи орків намагаються прибрати.#stoprussia#StopRussianAggression #RussiaInvadedUkraine https://t.me/operativnoZSU@operativnoZSU
2022-03-02T12:07:05+00:00	3803	None	None	unknown	БЛИЗЬКО ОПІВНОЧІ УКРАЇНСЬКА ППО ЗНИЩИЛА ДВА РОСІЙСЬКІ ВИНИЩУВАЧІ СУ-35С#stoprussiaВночі, 1 березня, на Київщині зав’язався запеклий повітряний бій між парою винищувачів МіГ-29 бригади тактичної авіації Повітряних Сил ЗС України та парою російських Су-35С.В результаті повітряного бою обидва літаки рашистів були знищені! Разом із ракетами класу «повітря-повітря» із МіГ-29 по окупантах відпрацювали й зенітні керовані ракети комплексу С-300 місцевої зенітної ракетної бригади повітряного командування «Центр».На жаль, в результаті цього бою Повітряні Сили втратили один МіГ-29. Пілота шукають.Так, сьогодні ворог переважає у кількості та якості авіатехніки та озброєння, але Повітряні Сили роблять усе можливе, аби очистити українське небо від ворожої присутності.------------------------------------Служба зв’язків з громадськістю Командування Повітряних Сил ЗС України
2022-03-02T11:27:11+00:00	3802	None	None	unknown	🇺🇦 В Україні опублікували інструкцію з використання переносного протитанкового ракетного комплексу “Javelin”Читати: https://mil.in.ua/uk/articles/posibnyk-z-ekspluatatsiyi-javelin/#Україна #Javelin
2022-03-02T10:46:39+00:00	3801	None	None	unknown	РФ швидко втрачає людей і техніку в Україні..."Russia is losing men and equipment fast in Ukraine, and keep in mind that Russia has not yet made serious efforts to enter the big cities with regular troops. Such an adventure would multiply the number of casualties", -  Anders Östlund.
