date	m.id	user	reply to	media	message
2022-02-27T11:19:59+00:00	2019	None	None	video/mp4	Доблестная рассейская армия очень долбестно съебалась с поля боя 😁Далі буде🇺🇦 Підписатись | Надіслати новину
2022-02-27T11:02:29+00:00	2018	None	None	video/mp4	‼️ПРЯМЕ ВКЛЮЧЕННЯ з бункера ХУЙЛА‼️Слава Україні!Героям Слава!🇺🇦 Підписатись | Надіслати новину
2022-02-27T10:56:01+00:00	2017	None	None	video/mp4	😅 Цей пропагандист порвався, несіть іншого! ▪️Брехлива собака соловйов не може зрозуміти при чому тут він!🇺🇦 Підписатись | Надіслати новину
2022-02-27T10:52:58+00:00	2016	None	None	unknown	🇺🇦 Підписатись | Надіслати новину
2022-02-27T10:47:01+00:00	2015	None	None	unknown	‼️ЗАКЛИКАЄМО УСІХ ГРОМАДЯН УКРАЇНИ  БОРОТИСЬ ЗА СВОЮ ДЕРАЖВУ!-передавайте дані пересування ворожої техніки- паліть ворожу техніку- стріляйте їм у спину, адже вони не знають, що у громадян є зброя на руках- заміновуйте шляхи пересування, мінами, які ви отримали- робіть засідки, по-можливості та підготовціВи знаєте ваші міста добре, як ніхто інший, а вони - ні!Користуйтесь цим!Разом до перемоги!💪🇺🇦 Підписатись | Надіслати новину
2022-02-27T10:41:09+00:00	2014	None	None	no	❗️Харків'яни, важливо!Інформація від голови Харківської ОДА Олега Синєгубова. НЕ ВИХОДЬТЕ на вулиці, НЕ їдьте на авто, не намагайтеся покинути місто.У місті триває зачистка від російських диверсійно-розвідувальних груп і частини російських військових, які потрапили до міста.Щоб вас не сприйняли за диверсанта і не відкрили вогонь, залишайтеся вдома та в укриттях.ЗСУ і поліція працюють. Коли знищать ворога, то скажуть, коли можна виходити.#stoprussia
2022-02-27T10:40:33+00:00	2013	None	None	unknown	УВАГА! ТЕРМІНОВО! НАДВАЖЛИВО! Українські військові розшукують колону ворожої техніки, що позначена літерою V. Наголосимо! Це особливо небезпечні терористи, які прибули в Україну зі спеціальним завданням. Техніка рухається в бік Києва. Дуже важливо.Звертаємося до всіх громадян Київської області та Києва! Всі хто бачив, зафіксував, знає місце знаходження цієї колони, терміново надати дані українським захисникам, або за можливості не дозволити їх подальше переміщення.Для цього створено спеціальний ОФІЦІЙНИЙ чат-бот в Telegram - https://t.me/stop_russian_war_bot Це вкрай важливо!Слава Україні!
2022-02-27T10:26:01+00:00	2012	None	None	unknown	❗️Народ України!▪️Якщо ви бачите чи знаєте, що по ваших дорогах буде пересуватись ворожа техніка - блокуйте ворога усіма доступними методами! ⚔️ Валіть дерева, робіть барикади, паліть шини! Використовуйте ВСЕ, що є під рукою! ▪️Закидуйте ворога коктейлями молотова! Окупант повинен розуміти, що його тут не чекають і будуть чинити опір на кожній вулиці, кожній дорозі!▪️Нехай вони бояться навіть дивитись в бік наших міст! Разом до перемоги! Окупант буде знищений! ❗️МАКСИМАЛЬНИЙ РЕПОСТ❗️🇺🇦 Підписатись | Надіслати інфо про техніку
2022-02-27T10:14:59+00:00	2010	None	{'_': 'MessageReplyHeader', 'reply_to_msg_id': 1130, 'reply_to_peer_id': None, 'reply_to_top_id': None}	unknown	Так, ви хочете одразу все замовлення закрити, русня, чи як? 🤔🇺🇦 Підписатись | Надіслати інфо про техніку
2022-02-27T10:11:00+00:00	2009	None	None	unknown	Ойойойойой...🇺🇦 Підписатись | Надіслати інфо про техніку
2022-02-27T10:08:02+00:00	2008	None	None	unknown	Життя продовжується - в українських укриттях та бомбосховищах народилося 6 дітейВночі 25 лютого, під час бомбардування Києва в метро народилася дівчинка, а в пологовому будинку Херсона, облаштованому у бомбосховищі, - двоє хлопчиків. 26 лютого, під час сигналу «повітряна тривога» в пологовому будинку Коломиї народилася дівчинка.А сьогодні, 27 лютого, під звуки сирен в Києві народилася двійня.Стан матерів та дітей стабільний🙏Це наші обличчя війни. Це знак того, що життя іде і ми не здаємося. Віримо, що зовсім скоро вони вони опиняться у теплих домівках та засинатимуть не під звуки сирен, вибухів чи пострілів.“Неймовірно пишають нашими медиками! Ви нарівні із військовими, силовиками та рятувальниками неймовірно тримаєте удар! Жодна лікарня не зачинилась, всі працюють і надають медичну допомогу. Ніхто не злякався і всі мужньо дивимось в очі ворогу. Ми на своїй землі! Ми боронимо свої сім’ї. Кожен на своєму місці, як вміє”, - Віктор Ляшко.
2022-02-27T10:01:01+00:00	2007	None	None	no	‼️ УВАГА‼️ ВАЖЛИВА ІНФОРМАЦІЯ‼️Частішають випадки підкидання диверсантами саморобних вибухових пристроїв під видом міткок / GPS передавачів!  Це може бути мобільний телефон чи інша цінна річ!‼️ВАЖЛИВО! Якщо ви виявили підозрілий предмет - не торкайтесь його ні в якому разі, він може здетонувати!☝️Що робити?1. Негайно зателефонуйте до служби порятунку за номером 101 або у відділення міліції за номером 102, також можна повідомити у найближчий штабу територіальної оборони або орган влади.2. Попередьте перехожих про можливу небезпеку3. Очікуючи на прибуття рятувальників, огородіть чимось небезпечне місце та відійдіть від знахідки на безпечну відстань. Для огородження скористайтеся будь-якими підручними матеріалами: гілками, мотузками, шматками тканини, камінням тощо.☝️КАТЕГОРИЧНО ЗАБОРОНЯЄТЬСЯ:    Торкатися предмету і пересувати його;    Заливати його рідинами, засипати грунтом або чимось його накривати;    Торкатися підозрілого пристрою та здійснювати на нього звуковий, світловий, тепловий чи механічний вплив, адже практично всі вибухові речовини отруйні та чутливі до механічних, звукових впливів та нагрівання.❗️Також поясніть дітям необхідність бути уважними та не чіпати підозрілі предмети!❗️Нагадуємо, що про знайдені мітки також потрібно повідомляти у поліцію за номером 102, або скидати інформацію про них у спеціально створений кіберполіцією бот в ТГ - https://t.me/ukraine_avanger_bot .До бота громадяни можуть передавати інформацію щодо переміщення ворогів, їх техніки та цілевказників.МАКСИМАЛЬНЕ ПОШИРЕННЯ!🇺🇦 Підписатись | Надіслати інфо про техніку
2022-02-27T09:55:09+00:00	2006	None	None	unknown	n/a
2022-02-27T09:50:30+00:00	2005	None	None	video/mp4	Вибачте, шо на кацапській, але тут головне посилДумаємо, ви зрозумієте!👍🏻 Захисникам острова Зміїний й ЗСУ в цілому — просто величезний респект!‼️ Це навіки в історії України🇺🇦 Підписатись | Надіслати інфо про техніку
2022-02-27T09:41:46+00:00	2004	None	None	video/mp4	💥 NLAW vs Танк рашкиБританія - Росія 1:0🇺🇦 Підписатись | Надіслати інфо про техніку
2022-02-27T09:14:56+00:00	2003	None	None	unknown	n/a
2022-02-27T09:14:56+00:00	2002	None	None	unknown	n/a
2022-02-27T09:14:56+00:00	2001	None	None	unknown	n/a
2022-02-27T09:14:56+00:00	2000	None	None	unknown	n/a
2022-02-27T09:14:56+00:00	1999	None	None	unknown	n/a
2022-02-27T09:14:55+00:00	1998	None	None	unknown	n/a
2022-02-27T09:14:55+00:00	1997	None	None	unknown	СБУ оприлюднила секретні документи російських загарбниківСпівробітники СБУ заволоділи секретними документами російських військових, яких українські силовики розбомбили під Гостомелем. Тепер українська спецслужба та збройні сили отримали поіменні дані на російських загарбників, а також секретні паролі та шифри, які використовує країна-агресор. Це дозволить зрозуміти суть перехоплених розмов ворога. Серед документів також: ▪️бойовий розрахунок з позивними бійців і командирів;▪️схеми дій загарбників: шляхів нападу, відходу, заправок, тощо; ▪️умовні знаки противника, зокрема  дешифрування команд управління.Отримані документи слугуватимуть доказовою базою для суду, вони дозволять тримати на контролі кожне прізвище ворожих окупантів і всі з них, хто залишаться в живих – обов’язково будуть покарані. #ЗупинимоОкупантів#ПутінуДляГааги#ЗСУ
