war	allegedly	so-called 	nationalists 	nazis 	fascists	the goals of the special operation	azov	bandera	banderites	free 	hysteria	unfriendly	great power	west	fascism	foreign agent 	brotherly nations	people of donbass 	russophobia 	russophobic	soros	great victory 	anglo-saxons	great patriotic war	external control 	spiritual scrapes 	denacification 	deukrainianization	demilitarization 	kiev regime 	special operation 	on ukraine	in ukraine	in donbass 	junta	kiev regime 	coup d'etat	reunification of crimea and sevastopol with russia 	return of crimea	civil war	ukraine border with the crimea	export of ukraine with crimea 	dnr	lnr	people's republics of donbass	self-proclaimed republics	borders of lnr/dnr	russian volunteers	self-defense	militia 	retirees	vacationers	novorossiya	southeast ukraine	southeast ukraine	baltic countries	belarus	belorussia	old russian	post-soviet space	near abroad 	color revolution 	ukrainian crisis	internal conflict in ukraine 	ukrainian-russian conflict 	armed formations of ukraine 	punishers 	kiev army 	republic of crimea	aggression of ukraine against donbass	genocide of the inhabitants of donbass 	8 years	russian spring	declaration of will of the people 	crimean referendum 	the polite men 	crimean blockade	crimean bridge 	special status of donbass 	people of donbass 	people's militia	forced migrants	blockage of supplies 	national battalion 	ukrainian nationalist paramilitaries 	demarcation line 	buffer zone 	russian world	orthodox world	prednestrovian moldavian republic 	republic of abkhazia 	south ossetia 	russcists	rashism	attack	invasion	russia's war against ukraine	deceased	fake	rape	looting	victims	arms deliveries	children	refugees	europe	war crimes	genocide 	pumping	pump	negotiations	sanctions 	embargo	kremlin 	kremlin regime	text
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	On a Kyiv square, where recent uprisings have scuppered Moscow's ambitions in Ukraine, an orchestra assembled before a small crowd to play the national anthem as Russian forces advanced on the city.
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Russian forces are met with fierce resistance, particularly in and around Ukrainian cities, as men and women join territorial defense units and form their own...
6	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	Advertisement  Over 100 churches stand in the southern Brazilian town of Prudentopolis, many built in ornate Byzantine style by Ukrainian immigrants who arrived in such large numbers from the late 19th century that it became known as Little Ukraine.  In recent days after the Russian invasion of Ukraine, dubbed a "special operation" by Moscow, the town's churches have been packed with locals wracked by feelings of despair and powerlessness, praying for friends and families back in Ukraine.  Meroslawa Krevei, a museum curator of Ukrainian descent, walks along the entrance of the Sagrado Coracao de Jesus Catechist Institute. Civil servant Oksana Jadvizak, 35, first visited Ukraine in 2008 on a scholarship. She was still there in 2014, during the Maidan uprising that toppled President Viktor Yanukovich, now exiled in Russia. One of her professors died in those clashes, and Jadvizak said she was horrified by the recent escalation with Russia that has left Ukraine a smoldering pile of rubble. "It's so impactful to see the tanks of war and planes flying over, and hearing my friends saying they are going to battle," she said in front of a Byzantine church, wearing the Ukrainian soccer jersey, and a yellow-and-blue flag draped around her shoulders. With the sound of a choir rising behind her, Jadvizak had come out to show solidarity with those in Ukraine.  Ukrainian descendants and members of the "Cossack brotherhood" pray the rosary inside the Sao Josafat church. "We're going to pray so that everything ends well," said Jadvizak, who is of fourth generation Ukrainian descent, and counts Portuguese as her second language. Some in the town drew parallels between their own families' exit from Ukraine, and that of the millions of refugees fleeing in the wake of Russia's invasion. Nadia Rurak Techy, 66, a shopkeeper whose parents came to Brazil after living through the "terror" of World War Two, said she feared Ukrainian culture would be erased.  Nadia Rurak Techy holds a photo of her parents. "I'm distraught," she said, breaking into tears at her clothes shop. "Ukraine doesn't deserve this ... Our homeland has to be free. It needs to remain beautiful, as it always was." ECONOMIC MIGRANTS Ukrainian migrants, many from the western Galicia region that includes the city of Lviv, began arriving in Prudentopolis in 1896, according to Anderson Prado, a historian from the Federal University of Parana who has studied the town's roots. He said Ukrainians were fleeing extreme poverty, just a few decades after Tsarist Russia outlawed serfdom.  The Prudentopolis city known as "Little Ukraine”. They found a welcome home in the vast, fertile south of Brazil. The country, which had recently abolished slavery, was desperate for workers to develop its farmland, and actively recruited Europeans through publicity campaigns. The first roughly 1,500 Ukrainian families that arrived worked in agriculture and sawmills, industries that remain major employers to this day, Prado said.  The Nossa Senhora do Patrocinio church. The people of Prudentopolis, named after former Brazilian President Prudente de Morais, have retained surprisingly close ties with Ukraine, Prado said. Over three-quarters of the town's 52,000 people speak some Ukrainian, its official second language. "The descendants who live in Prudentopolis have a fundamental connection with Ukraine," he said. "They are very close to their relatives who stayed there, and the vast majority dream of returning or visiting the land of their origins."  Filomena Procek, 67, an art teacher of Ukrainian descent, watches the news about Ukraine accompanied by family friend, Maria Luiza Burcovski, 17. Dental surgeon Rodrigo Michalovski, 31, agreed. He is part of a decades-old group in the town known as the "Cossack Brotherhood." The club seeks to maintain ties with Ukrainian culture through dances and historical presentations. Almost all members are Catholic and dress up in traditional clothes, keeping their hair and beards in the classic Cossack style. "We learn to love Ukraine from childhood ... and we carry that love for our entire lives," Michalovski said. "Every bit of sad news about the war is a stab in my chest, in my heart. We will only have peace again when the fire in Ukraine stops, when I know that our people are safe."  Rodrigo Michalovski dresses in the typical attire of the "Cossack brotherhood”. With few means to help those in Ukraine, Jadvizak, the civil servant, said she was offering whatever support she could. "Today I sent a message to my friends saying that if they needed, my house is open," she said. "I think everyone here in Prudentopolis, where 70% of the population is of Ukrainian descent, is willing to shelter people." Thiago Zakalugne, 36, a mechanic and fellow member of the "Cossack Brotherhood," echoed the views of many in Prudentopolis, who were at a loss for ways to help. Like them, he was also putting his faith in the divine.  Helena Kachuski, 80, a Ukrainian descendant, and her husband Jose Petel, 81, watch the news on television at home.  Story "Each bomb that falls over there, each drop of Ukrainian blood spilled is a piece of our heart that breaks," he said. "If I could, I would certainly go, to try to help somehow ... but our way of helping from here right now is with prayer." (Photo Editing: Gabrielle Fonseca Johnson; Text Editing: Richard Chang; Additional reporting Gabriel Stargardter; Layout Kezia Levitas)
2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bottles of prescription painkiller OxyContin pills, made by Purdue Pharma LP sit on a counter at a local pharmacy in Provo, Utah, U.S., April 25, 2017. REUTERS/George Frey/File Photo  March 10 (Reuters) - Victims of America's opioid addiction epidemic will confront in court on Thursday the Sackler family members who own OxyContin-maker Purdue Pharma, in an attempt to force them to face their role in a crisis that claimed 500,000 overdose deaths.  The two-hour hearing conducted by Zoom stemmed from a $6 billion settlement between the Sacklers and state attorneys general which could resolve claims over the family's role in the crisis without taking them to trial. read more  The Sacklers will not be able to respond during the hearing.  Register now for FREE unlimited access to Reuters.com Register  "I think for people who are sharing their stories tomorrow, it will be a relief to be able to express those feelings of sadness and anger they have had to hold inside for a long time and to express them directly to the perpetrators of this epidemic," said Dita Bhargava, whose son died from a fentanyl overdose.  It was unclear who would be chosen to speak but the official committee of creditors in the bankruptcy includes thousands of people who filed personal injury claims against Purdue Pharma.  At least one member will attend from the family of the late Raymond Sackler and one from the family of the late Mortimer Sackler, two of the three brothers, all doctors, who purchased Purdue's predecessor in 1952.  Sackler family members did not respond to requests for comment.  Members of the Sackler family have denied wrongdoing. They said last week in a statement that they "sincerely regret" that OxyContin "unexpectedly became part of an opioid crisis."  Richard Sackler told the bankruptcy court in August that the family did not bear responsibility for the crisis. At the same hearing, his son David Sackler testified that the family has a "moral responsibility" to help curb the opioid epidemic.  Both served as Purdue board members along with several other members of the family and have been named in lawsuits alleging they directed deceptive marketing of addictive painkillers.  Purdue Pharma filed for Chapter 11 bankruptcy in 2019 and the court extended to the Sacklers legal protections from being sued, one of the main benefits of seeking bankruptcy, despite the family members never filing for bankruptcy.  That controversial protection is being challenged in court by the U.S. Department of Justice.  The $6 billion legal settlement also requires millions of pages of internal company documents be made public.  Register now for FREE unlimited access to Reuters.com Register  Reporting by Tom Hals in Wilmington, Delaware; editing by Grant McCool  Our Standards: The Thomson Reuters Trust Principles.
12	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	A person uses a petrol pump at a gas station as fuel prices surged in Manhattan, New York City, U.S., March 7, 2022. REUTERS/Andrew Kelly/  WASHINGTON, March 10 (Reuters) - The gusher of money the U.S. government poured into family bank accounts during the coronavirus pandemic, credited with speeding the rebound from the health crisis, may now help limit the economic damage from Russia's invasion of Ukraine.  As analysts have begun parsing what sky-high oil prices and new uncertainty might mean, a common theme has emerged: U.S. consumers may get gouged at the gas pump but will likely be able to maintain much of their expected spending on other goods and services because of the savings accumulated during the last two years thanks to emergency federal programs totaling about $5 trillion since the spring of 2020.  The war in Ukraine is a shock, they note, but one the United States may have unintentionally insured itself against.  Register now for FREE unlimited access to Reuters.com Register  "Household savings could help consumers maintain spending volumes in the face of related price increases," JPMorgan economist Daniel Silver wrote this week, noting that each 10% increase in oil prices would cost consumers an additional $23 billion each year.  Households "have accumulated about $2.6 trillion of 'excess saving' in recent years relative to the pre-pandemic trend, which all else equal could be enough to cover even a sustained 50% surge in oil and natural gas prices for many years to come."  U.S. consumer price data due to be released later on Thursday is expected to show the pace of annual price increases jumped to 7.9% last month from 7.5% in January. Even that won't reflect the brunt of commodity price increases in the two weeks since Russia invaded its neighbor.  The full effect will depend on how long the war lasts, how deeply commodity markets are disrupted, and how forcefully the Federal Reserve responds to inflation that was accelerating for reasons beyond oil prices.  The United States and its Western allies responded to the Feb. 24 invasion by imposing punishing sanctions on Russia, the world's largest exporter of oil and oil products combined, adding to the updraft in oil prices. The price of U.S. West Texas Intermediate (WTI) crude briefly hit $130 a barrel, from around $92 before the conflict, and ended at around $110 on Wednesday.  The average U.S. price for regular unleaded gasoline has hit a record $4.25 a gallon, though that is about $1 a gallon below the inflation-adjusted peak.  While that indicates inflation likely has further to climb, it's less clear what it will mean both for the Fed, as it debates how fast to raise interest rates, and for the U.S. economy as it emerges from the pandemic.  Some prior oil shocks, such as the one in the 1970s, were associated with more persistent inflation that prompted the U.S. central bank to react with aggressive rate increases. Others, such as the brief spike during the Gulf War in the early 1990s, came alongside Fed rate cuts because underlying inflation was expected to ease.  SIGNS OF SUBSTITUTION, NOT PULLBACK  The U.S. economy may have some room to give. Growth entering the year was strong, and even if high oil prices slow things, the outcome for the year is still likely to be solid - not the weak growth and rising prices of a true "stagflation."  "The U.S. has become less sensitive to energy shocks," with a steady decline in the share of income spent on energy, Bank of America economists wrote in a note. "With Omicron cases fading, the reopening of the service sector has resumed ... Excess savings built up over the last two years can fund this rebound."  Reuters Graphics  Research on past oil shocks offers a sense of what to expect. Even as gas prices rise, fuel consumption and driving tend to remain steady, partly out of necessity - the daily commute, driving on the job, or family chores - as well as choice.  Household budgets then adapt. One 2008 study of periods when gas prices were high found increased bargain shopping at grocery stores and substitution into cheaper brands.  One possible bellwether of such a move: Shares of discount retail chain Dollar General Corp (DG.N) have risen about 10% since the Ukraine war began, outpacing the broader market.  Nik Modi, a tobacco and household products analyst at RBC Capital Markets, said there was already evidence in late February before the invasion that smokers were trading down to cheaper cigarettes, a trend he expects to continue as gas prices rise. Pump prices had risen nearly 30 cents a gallon from the start of the year to when Russia invaded. They're up another 70 cents since.  Yet high frequency restaurant and travel data so far shows little evidence of consumers pulling back.  PANDEMIC BEHAVIOR CHANGES  Corporate officials who might otherwise expect fallout from higher gas prices said they were hopeful consumer spending will hold up.  Some studies have found rising gas prices cause families to at least delay larger purchases, but "the effect of that might be somewhat more muted in this environment than maybe it has historically," David Denton, the chief financial officer of home improvement chain Lowe's Cos Inc's (LOW.N), said at the UBS Global Consumer and Retail conference on Wednesday.  "In the past, when gas prices have gone up, demand in this sector has kind of gone down a little bit," Denton said, but working from home in particular may have insulated consumers who previously commuted to work.  Other pandemic dynamics may also play out. Public transit use remains depressed but could be an acceptable option for former riders as COVID-19 infections decrease. Credit card balances are lower, giving financial space to consumers intent on spending now that social life has resumed more fully.  In addition, economists and officials have noted that higher oil prices now have some potential upside in the United States, with the hit to consumers offset by rising employment and investment in domestic energy production.  "Oil prices would need to rise much further from here to seriously threaten the consumer recovery," wrote Michael Pearce, a senior U.S. economist for Capital Economics. "For the broader economy, any hit to consumption should be mostly offset by greater investment in shale production."  Pearce said there may even be some unintended benefits for the Fed. If rising gas prices do curb consumer demand for some goods and services, it could ease inflation by bringing demand closer in line with available supply.  Rate hikes in part work by discouraging consumption, and the oil shock may accomplish some of that job for the Fed, which is widely expected to raise borrowing costs at the end of its policy meeting next week.  "To the extent this means domestic demand is weaker, we should be seeing less upward pressure on wages and services prices," Pearce said.  Register now for FREE unlimited access to Reuters.com Register  Reporting by Howard Schneider Additional reporting by Siddharth Cavale in Bangalore and Jessica DiNapoli in New York; Editing by Dan Burns and Paul Simao  Our Standards: The Thomson Reuters Trust Principles.
16	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	1	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	3	0	European Union flags are seen outside the European Commission headquarters in Brussels, Belgium November 14, 2018. REUTERS/Francois Lenoir  Summary EU summit focuses on weaning bloc off Russian energy  Twenty-seven leaders to weigh boosting defences, economies  Set to disappoint Ukraine appeal for quick EU membership  Russia's Ukraine invasion means 'tectonic shift' in Europe  VERSAILLES, France/BRUSSELS, March 10 (Reuters) - European Union leaders will on Thursday discuss weaning the bloc off Russian energy in the face of Moscow's war in Ukraine, but internal divisions and fear of provoking President Vladimir Putin mean they will not invite Kyiv to join their club.  Gathering in France's opulent Versailles palace, the 27 national EU leaders will also look at shoring up their defences and economies. But they are set to disappoint Ukraine's dramatic appeal for quick membership as it battles Russian invasion.  "It will take time," French European Affairs Minister Clement Beaune told France Inter radio, adding that Ukraine's accession to the EU was "not for tomorrow".  Register now for FREE unlimited access to Reuters.com Register  Russia's Feb. 24 military invasion shattered Europe's security order that emerged from the ashes of World War Two and the collapse of the Soviet Union in 1991.  Belgian Prime Minister Alexander de Croo said Europe was facing its Sept. 11 moment, a reference to the 2001 al Qaeda attacks on the United States that triggered a Washington-led invasion of Afghanistan and years of a so-called international "war on terror".  "We are not taking part but it is on our doorstep," de Croo told the Le Soir daily, referring to Russia's assault on Ukraine. "September 11 was a decisive moment in the United States. This war in Ukraine is Europe's 9/11."  The EU has slapped sanctions of unprecedented severity on Russia for invading its neighbour, including cutting seven Russian banks from the SWIFT transaction system, targeting Moscow ally Belarus and blacklisting Russian state officials and billionaire oligarchs close to the Kremlin.  'TECTONIC SHIFT'  "Russia's war of aggression constitutes a tectonic shift in European history," EU leaders were expected to say in a joint statement, adding the invasion confronted them with "growing instability, strategic competition and security threats".  The EU still pays hundreds of millions of U.S. dollars every day to Russia, its biggest energy supplier, for more than 40% of its natural gas, more than a quarter of oil imports and almost half of its coal.  While the United States has already cut Russian oil imports, the case for the EU is more complicated, expensive and politically sensitive as it fears further big jumps in energy and food prices.  EU leaders disagree on a deadline for jettisoning Russian energy sources because national dependency differs, with Germany, Italy, Hungary, Austria the most exposed. read more  Russia hawks in the EU including Poland and Lithuania - both once under Soviet domination from Moscow - want to punish Putin harder and say the West should be ready to bear the price of retaliation. But Germany, France and some western EU states want to keep on doing business.  EU nations are just as split on letting Ukraine join their affluent union, with France and the Netherlands leading the reluctant camp against a group of strong supporters including Poland and other eastern EU neighbours of Ukraine.  Both sanctions and enlargement - a process that normally takes years to satisfy strict criteria ranging from economic stability to rooting out corruption to respecting liberal human rights - require unanimity in the EU.  Ukraine is a former Soviet republic that now wants to join the EU and NATO. That is anathema to Moscow where Putin launched what he calls a "special military operation" to derail Ukraine's drive for deeper integration with Western democracies.  Russian forces have bombarded Ukrainian cities and sent two million refugees fleeing into the EU. Kyiv has appealed for more Western help beyond economic sanctions and some arms supplies.  But, wary of the economic hit as well as being dragged directly into the war, the EU is more likely to offer words of moral support to Ukraine as it looks inwards to get ready for years of worsening confrontation with Russia.  Register now for FREE unlimited access to Reuters.com Register  Reporting by Jan Strupczewski, Michel Rose, Juliette Jabkhiro, Richard Lough, Marine Strauss and Gabriela Baczynska; Writing by Gabriela Baczynska  Our Standards: The Thomson Reuters Trust Principles.
4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Polish Deputy Foreign Minister Bartosz Cichocki is seen during a meeting at the Israeli Ministry of Foreign Affairs in Jerusalem, March 1, 2018. REUTERS/Ammar Awad  WARSAW, March 10 (Reuters) - Imposing a no-fly zone over Ukraine would help bring the conflict there to a faster conclusion and save lives, the Polish ambassador to Kyiv said on Thursday, as Russia continued a relentless bombardment of several cities.  Ukrainian President Volodymyr Zelenskiy has been pleading for NATO to impose a no-fly zone, but the alliance is wary of any step that might draw it into direct conflict with Russia.  "Every day of delay costs hundreds of human lives," Bartosz Cichocki told private broadcaster TVN24 from Kyiv. "This is an extension of the conflict that could be ended much faster precisely thanks to the closure of the airspace."  The United States on Tuesday rejected a surprise offer by Poland to transfer its Russian-made MiG-29 fighter jets to a U.S. base in Germany and put them at the disposal of the United States as a way to replenish Ukraine's air force. read more  Poland's prime minister said on Wednesday that any supply of fighter jets to Ukraine must be done jointly by NATO countries.  Register now for FREE unlimited access to Reuters.com Register  Reporting by Alan Charlish Editing by Raissa Kasolowsky  Our Standards: The Thomson Reuters Trust Principles.
4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lithuanian flag flutters during the celebration of the 15th anniversary of Lithuania's membership in NATO in Vilnius, Lithuania March 30, 2019. REUTERS/Ints Kalnins  VILNIUS, March 10 (Reuters) - Lithuania's parliament on Thursday imposed a stricter state of emergency over Russia's invasion of Ukraine, limiting rights to free expression and peaceful assembly, voting records showed.  The legislation, in effect at least until April 20, enables police to remove access to a media outlet for up to 72 hours for "disinformation", "war propaganda" and "incitement of hate" relating to the invasion, parliament said.  In total, 71 out of the 117 votes cast by members of parliament were in support of the motion, which required a simple majority to pass.  Register now for FREE unlimited access to Reuters.com Register  "This motion limits the ability to say that 'Putin is great' in (public) meetings, and to spread war propaganda and disinformation," Prime Minister Ingrida Simonyte told members of parliament.  "I think no one in this parliament hall is interested to have this poison Lithuanian people's determination and will to help Ukraine," she said.  Lithuania's president on Feb. 24 declared a state of emergency hours after Russia began its invasion, telling the NATO country's army to deploy along its borders with Russia and Belarus. read more  Register now for FREE unlimited access to Reuters.com Register  Reporting by Andrius Sytas, editing by Terje Solsvik and Gwladys Fouche  Our Standards: The Thomson Reuters Trust Principles.
4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	Finland's Prime Minister Sanna Marin and her Swedish counterpart Magdalena Andersson speak to the media outside the Prime Minister's official residence, Kesaranta in Helsinki, Finland March 5, 2022. Roni Rekomaa/Lehtikuva/via REUTERS  STOCKHOLM, March 10 (Reuters) - Sweden's defence needs to be increased significantly as Russia's invasion of Ukraine has seen the security situation in Europe deteriorate, the government said on Thursday, vowing to raise military spending to 2% of GDP as soon as possible.  "Today, we present a new initiative with a clear message to the Swedish people and to the world around us. Sweden's defence capability must be greatly strengthened," Prime Minister Magdalena Andersson told a news conference.  Sweden's military spending has increased in recent years following decades of cuts after the Cold War ended. The budget this year is 1.3% of gross domestic product (GDP), up from 0.9% in 2015, but far from around 3% in the early 1980s.  Register now for FREE unlimited access to Reuters.com Register  Finance Minister Mikael Damberg told the news conference that this year's budget of about 70 billion Swedish crowns ($7.18 billion) was 42 billion short of 2% of GDP.  Russia says it is conducting a "special military operation" to demilitarize Ukraine.  NATO, which Sweden is not a member of but has close cooperation with, has a requirement of 2% defence spending for its members.  Sweden has long history of neutrality and remaining outside military alliances but the war in Ukraine has shifted public opinion in favour of NATO membership. read more  Defence Minister Peter Hultqvist said it was too early to say how long it would take to get to 2% and that it depended on several factors, including how fast the armed forces could grow.  "We want to implement this in a systematic, realistic and feasible way. We must get the most out of every crown we spend on defense," he said.  Hultqvist also said Sweden would increase security cooperation with several partners, including NATO, but also bilaterally with Finland, Britain and the United States. read more  ($1 = 9.7509 Swedish crowns)  Register now for FREE unlimited access to Reuters.com Register  Reporting by Johan Ahlander, Editing by Helena Soderpalm, Robert Birsel  Our Standards: The Thomson Reuters Trust Principles.
6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	A customer hands over Russian rouble banknotes and coins to a vendor at a market in Omsk, Russia February 18, 2022. REUTERS/Alexey Malgavko  Summary Euro STOXX falls 1.7%  Senior Russian, Ukrainian officials in talks in Turkey  Analysts see scant prospect for peace  Nikkei up 3.8%, best in nearly 21 months  Oil prices up, euro holds gains  LONDON/BEIJING, March 10 (Reuters) - A rally for shares wilted on Thursday as analysts warned of further pain for stocks with no immediate end in sight to the war in Ukraine, even after planned diplomatic talks between Moscow and Kyiv had lent momentum to riskier bets.  European stocks fell 1.7%, with indexes in Germany (.GDAXI) and Britain (.FTSE) losing 1.9% and 0.9% respectively, a reversal after futures gauges had suggested slim gains in early trade. Automakers (.SXEP) suffered the most, falling 0.9%.  Foreign ministers from Russia and Ukraine will meet in Turkey on Thursday in the first high-level talks between the two countries since Moscow invaded its neighbour, with Ankara hoping they could mark a turning point in the conflict. read more  Register now for FREE unlimited access to Reuters.com Register  The prospect of talks had buoyed MSCI's broadest index of Asia-Pacific shares outside Japan (.MIAPJ0000PUS) by 1.8%, with Tokyo (.N225) adding 3.9%, its best day since June 2020.  Analysts said the gains in Asia, which came after European stocks had their best day in almost two years on Wednesday, were always susceptible to a sharp reversal.  "The prospect of peace, an imminent de-escalation, really is pie in the sky," said Michael Hewson, chief markets analyst at CMC Markets.  "As with any sort of bear market you always get face-ripping rallies in them, because people are reluctant to be aggressively pessimistic."  Still, the euro also held on to most of its gains from its steepest daily jump in almost six years ahead of a European Central Bank meeting likely to shed light on the bloc's monetary and fiscal response to Russia's invasion. read more  The single currency was last down 0.3% at $1.1046.  Other EU talks were due, with leaders set to hold initial discussions at a summit starting on Thursday evening about a joint investment plan to boost the bloc's independence in defence and energy.  U.S. inflation figures are also due, which could further guide expectations for the Federal Reserve's meeting next week.  Wall Street futures were down around 0.5%, after the S&P 500 posted its biggest one-day percentage gain since June 2020 on Wednesday. read more  "U.S. equities could be in a holding pattern with higher levels of volatility as investors assess the impact of the Ukraine conflict on inflation and possible Fed actions," said David Chao, Hong Kong-based global market strategist at Invesco.  MSCI world equity index (.MIWD00000PUS), which tracks shares in 50 countries, was up 0.2%.  OIL STEADIES  Oil steadied after falling over 12% in the previous session as investors weighed whether major producers would boost supply to help plug the gap in output from Russia sparked by sanctions.  Brent crude futures added over 3% on Thursday to $114.64 a barrel, and U.S. crude rose 1.73% to $110.58.  The Kremlin accused the United States on Wednesday of declaring an economic war on Russia that was sowing mayhem through energy markets, and put Washington on notice it was considering its response to a ban on Russian oil and energy. read more  European Union leaders will also phase out buying Russian oil, gas and coal, a draft declaration showed on Thursday, as the bloc seeks to reduce its reliance on Russian sources of energy, following a ban from the United States. read more  Higher energy prices fed into expectations the U.S. Federal Reserve will raise interest rates by 25 basis points at its policy meeting next week.  Data due later in the day is expected to show U.S. consumer inflation racing at a 7.9% annualised clip in February.  The dollar index was up 0.2% at 98.234, after tumbling 1.2% overnight amid the euro and equities' surge.  Register now for FREE unlimited access to Reuters.com Register  Reporting by Tom Wilson in London, Stella Qiu in Beijing and Alun John in Hong Kong; Editing by Sam Holmes, Raju Gopalakrishnan and Raissa Kasolowsky  Our Standards: The Thomson Reuters Trust Principles.
